time_s,total_load_kw,total_queue,bus_0_soc,bus_1_soc,bus_2_soc,bus_3_soc,bus_4_soc,bus_0_charging,bus_1_charging,bus_2_charging,bus_3_charging,bus_4_charging
56,240.0,6,23.217028224799655,25.377802516928227,14.569519234071448,17.933455273689933,13.87248836385831,0,0,0,0,1
58,240.0,6,23.27258378035521,25.43335807248378,14.523095337920639,17.88753516929126,13.821578227053937,0,0,0,0,1
60,240.0,6,23.328139335910766,25.488913628039338,14.476671441769826,17.841615064892594,13.770668090249568,0,0,0,0,1
62,240.0,6,23.38369489146632,25.54446918359489,14.430247545619016,17.795694960493922,13.719757953445196,0,0,0,0,1
64,240.0,6,23.439250447021877,25.600024739150452,14.383823649468205,17.74977485609525,13.668847816640826,0,0,0,0,1
66,240.0,6,23.49480600257743,25.655580294706006,14.337399753317392,17.703854751696582,13.617937679836453,0,0,0,0,1
68,240.0,6,23.550361558132987,25.711135850261556,14.290975857166583,17.65793464729791,13.567027543032085,0,0,0,0,1
70,240.0,6,23.605917113688545,25.766691405817117,14.24455196101577,17.61201454289924,13.516117406227712,0,0,0,0,1
72,240.0,6,23.661472669244095,25.82224696137267,14.19812806486496,17.56609443850057,13.46520726942334,0,0,0,0,1
74,240.0,6,23.717028224799652,25.877802516928227,14.151704168714149,17.5201743341019,13.414297132618971,0,0,0,0,1
76,240.0,6,23.77258378035521,25.93335807248378,14.105280272563336,17.474254229703227,13.363386995814599,0,0,0,0,1
78,240.0,6,23.828139335910762,25.988913628039334,14.058856376412527,17.42833412530456,13.312476859010228,0,0,0,0,1
80,240.0,6,23.88369489146632,26.04446918359489,14.012432480261714,17.382414020905887,13.261566722205853,0,0,0,0,1
82,240.0,6,23.939250447021873,26.100024739150445,13.966008584110904,17.336493916507216,13.21065658540148,0,0,0,0,1
84,240.0,6,23.99480600257743,26.155580294706006,13.919584687960093,17.290573812108548,13.15974644859711,0,0,0,0,1
86,240.0,6,24.050361558132984,26.211135850261556,13.87316079180928,17.244653707709876,13.108836311792734,0,0,0,0,1
88,240.0,6,24.10591711368854,26.26669140581711,13.82673689565847,17.198733603311204,13.057926174988363,0,0,0,0,1
90,240.0,6,24.161472669244098,26.32224696137267,13.780312999507657,17.152813498912536,13.007016038183991,0,0,0,0,1
92,240.0,6,24.21702822479965,26.377802516928224,13.733889103356848,17.106893394513865,12.956105901379619,0,0,0,0,1
94,240.0,6,24.272583780355205,26.43335807248378,13.687465207206037,17.060973290115193,12.905195764575245,0,0,0,0,1
96,240.0,6,24.328139335910762,26.488913628039334,13.641041311055224,17.015053185716525,12.854285627770873,0,0,0,0,1
98,240.0,6,24.383694891466316,26.544469183594888,13.594617414904414,16.969133081317853,12.8033754909665,0,0,0,0,1
100,240.0,6,24.439250447021873,26.600024739150445,13.548193518753601,16.92321297691918,12.75246535416213,0,0,0,0,1
102,240.0,6,24.494806002577427,26.655580294706,13.501769622602792,16.877292872520513,12.701555217357754,0,0,0,0,1
104,240.0,6,24.550361558132984,26.71113585026156,13.45534572645198,16.83137276812184,12.650645080553383,0,0,0,0,1
106,240.0,6,24.605917113688538,26.766691405817117,13.408921830301168,16.78545266372317,12.599734943749011,0,0,0,0,1
108,240.0,6,24.661472669244095,26.82224696137267,13.362497934150358,16.739532559324502,12.548824806944639,0,0,0,0,1
110,240.0,6,24.717028224799652,26.877802516928227,13.316074037999545,16.69361245492583,12.497914670140267,0,0,0,0,1
112,240.0,6,24.772583780355202,26.933358072483788,13.269650141848736,16.64769235052716,12.447004533335893,0,0,0,0,1
114,240.0,6,24.82813933591076,26.988913628039345,13.223226245697925,16.60177224612849,12.396094396531518,0,0,0,0,1
116,240.0,6,24.883694891466316,27.044469183594906,13.176802349547112,16.55585214172982,12.345184259727148,0,0,0,0,1
118,240.0,6,24.93925044702187,27.100024739150463,13.130378453396302,16.509932037331147,12.294274122922774,0,0,0,0,1
120,240.0,6,24.994806002577427,27.155580294706024,13.083954557245494,16.464011932932486,12.243363986118407,0,0,0,0,1
122,240.0,6,25.050361558132984,27.21113585026158,13.037530661094685,16.41809182853381,12.192453849314035,0,0,0,0,1
124,240.0,6,25.105917113688538,27.266691405817138,12.991106764943872,16.372171724135143,12.141543712509662,0,0,0,0,1
126,240.0,6,25.161472669244095,27.3222469613727,12.94468286879306,16.326251619736475,12.090633575705288,0,0,0,0,1
128,240.0,6,25.21702822479965,27.377802516928256,12.898258972642248,16.2803315153378,12.039723438900916,0,0,0,0,1
130,240.0,6,25.272583780355202,27.433358072483816,12.851835076491438,16.23441141093913,11.988813302096544,0,0,0,0,1
132,240.0,6,25.32813933591076,27.488913628039374,12.805411180340629,16.188491306540463,11.937903165292171,0,0,0,0,1
134,240.0,6,25.383694891466313,27.544469183594934,12.758987284189816,16.142571202141788,11.886993028487797,0,0,0,0,1
136,240.0,6,25.439250447021873,27.60002473915049,12.712563388039005,16.09665109774312,11.836082891683427,0,0,0,0,1
138,240.0,6,25.494806002577423,27.655580294706045,12.666139491888192,16.05073099334445,11.785172754879053,0,0,0,0,1
140,240.0,6,25.550361558132977,27.711135850261602,12.619715595737382,16.004810888945777,11.73426261807468,0,0,0,0,1
142,240.0,6,25.605917113688538,27.766691405817163,12.573291699586573,15.958890784547108,11.683352481270308,0,0,0,0,1
144,240.0,6,25.66147266924409,27.82224696137272,12.52686780343576,15.912970680148439,11.632442344465936,0,0,0,0,1
146,240.0,6,25.71702822479965,27.87780251692828,12.480443907284949,15.867050575749767,11.581532207661564,0,0,0,0,1
148,240.0,6,25.772583780355202,27.933358072483838,12.434020011134137,15.821130471351097,11.530622070857191,0,0,0,0,1
150,240.0,6,25.828139335910755,27.9889136280394,12.387596114983326,15.775210366952427,11.479711934052817,0,0,0,0,1
152,240.0,6,25.883694891466313,28.044469183594956,12.341172218832515,15.729290262553755,11.428801797248447,0,0,0,0,1
154,240.0,6,25.939250447021866,28.100024739150513,12.294748322681706,15.683370158155086,11.377891660444073,0,0,0,0,1
156,240.0,6,25.994806002577427,28.155580294706073,12.248324426530893,15.637450053756416,11.326981523639699,0,0,0,0,1
158,240.0,6,26.050361558132977,28.21113585026163,12.201900530380081,15.591529949357744,11.276071386835328,0,0,0,0,1
160,240.0,6,26.10591711368853,28.26669140581719,12.15547663422927,15.545609844959074,11.225161250030954,0,0,0,0,1
162,240.0,6,26.16147266924409,28.32224696137275,12.109052738078459,15.499689740560404,11.174251113226582,0,0,0,0,1
164,240.0,6,26.217028224799645,28.37780251692831,12.06262884192765,15.453769636161732,11.12334097642221,0,0,0,0,1
166,240.0,6,26.272583780355202,28.433358072483866,12.016204945776837,15.407849531763063,11.072430839617837,0,0,0,0,1
168,240.0,6,26.328139335910755,28.48891362803942,11.969781049626025,15.361929427364393,11.021520702813465,0,0,0,0,1
170,240.0,6,26.38369489146631,28.544469183594977,11.923357153475214,15.316009322965721,10.970610566009093,0,0,0,0,1
172,240.0,6,26.439250447021866,28.600024739150538,11.876933257324403,15.270089218567051,10.919700429204719,0,0,0,0,1
174,240.0,6,26.49480600257742,28.655580294706095,11.830509361173593,15.224169114168381,10.868790292400348,0,0,0,0,1
176,240.0,6,26.55036155813298,28.711135850261655,11.78408546502278,15.17824900976971,10.817880155595974,0,0,0,0,1
178,240.0,6,26.60591711368853,28.766691405817213,11.73766156887197,15.13232890537104,10.766970018791602,0,0,0,0,1
180,240.0,6,26.661472669244084,28.822246961372773,11.691237672721158,15.08640880097237,10.71605988198723,0,0,0,0,1
182,240.0,6,26.717028224799645,28.87780251692833,11.644813776570347,15.040488696573698,10.665149745182857,0,0,0,0,1
184,240.0,6,26.772583780355202,28.933358072483887,11.598389880419537,14.994568592175028,10.614239608378483,0,0,0,0,1
186,240.0,6,26.828139335910762,28.988913628039448,11.551965984268724,14.948648487776358,10.56332947157411,0,0,0,0,1
188,240.0,6,26.88369489146632,29.044469183595005,11.505542088117913,14.902728383377687,10.512419334769739,0,0,0,0,1
190,240.0,6,26.939250447021873,29.100024739150566,11.459118191967102,14.856808278979017,10.461509197965366,0,0,0,0,1
192,240.0,6,26.99480600257743,29.155580294706123,11.41269429581629,14.810888174580347,10.410599061160994,0,0,0,0,1
194,240.0,6,27.05036155813299,29.211135850261684,11.366270399665481,14.764968070181675,10.35968892435662,0,0,0,0,1
196,240.0,6,27.105917113688548,29.26669140581724,11.319846503514668,14.719047965783005,10.30877878755225,0,0,0,0,1
198,240.0,6,27.16147266924411,29.322246961372795,11.273422607363857,14.673127861384335,10.257868650747875,0,0,0,0,1
200,240.0,6,27.217028224799666,29.37780251692835,11.226998711213046,14.627207756985664,10.206958513943503,0,0,0,0,1
202,240.0,6,27.272583780355227,29.433358072483912,11.180574815062235,14.581287652586994,10.15604837713913,0,0,0,0,1
204,240.0,6,27.328139335910784,29.48891362803947,11.134150918911425,14.535367548188324,10.105138240334758,0,0,0,0,1
206,240.0,6,27.38369489146634,29.54446918359503,11.087727022760612,14.489447443789652,10.054228103530386,0,0,0,0,1
208,240.0,6,27.4392504470219,29.600024739150587,11.041303126609801,14.443527339390982,10.003317966726014,0,0,0,0,1
210,240.0,6,27.49480600257746,29.655580294706148,10.99487923045899,14.397607234992313,9.95240782992164,0,0,0,0,1
212,240.0,6,27.55036155813302,29.711135850261705,10.948455334308179,14.35168713059364,9.90149769311727,0,0,0,0,1
214,240.0,6,27.605917113688577,29.766691405817262,10.902031438157369,14.305767026194971,9.850587556312895,0,0,0,0,1
216,240.0,6,27.661472669244137,29.822246961372823,10.855607542006556,14.259846921796301,9.799677419508521,0,0,0,0,1
218,240.0,6,27.717028224799694,29.87780251692838,10.809183645855745,14.21392681739763,9.74876728270415,0,0,0,0,1
220,240.0,6,27.772583780355248,29.93335807248394,10.762759749704934,14.16800671299896,9.697857145899777,0,0,0,0,1
222,240.0,6,27.828139335910805,29.988913628039498,10.716335853554122,14.12208660860029,9.646947009095404,0,0,0,0,1
224,240.0,6,27.883694891466366,30.04446918359506,10.669911957403313,14.076166504201618,9.596036872291032,0,0,0,0,1
226,240.0,6,27.939250447021923,30.100024739150616,10.6234880612525,14.030246399802948,9.54512673548666,0,0,0,0,1
228,240.0,6,27.994806002577484,30.15558029470617,10.577064165101689,13.984326295404278,9.494216598682288,0,0,0,0,1
230,240.0,6,28.05036155813304,30.211135850261726,10.530640268950878,13.938406191005607,9.443306461877915,0,0,0,0,1
232,240.0,6,28.1059171136886,30.266691405817287,10.484216372800066,13.892486086606937,9.392396325073541,0,0,0,0,1
234,240.0,6,28.16147266924416,30.322246961372844,10.437792476649257,13.846565982208267,9.34148618826917,0,0,0,0,1
236,240.0,6,28.217028224799716,30.377802516928405,10.391368580498444,13.800645877809595,9.290576051464797,0,0,0,0,1
238,240.0,6,28.272583780355276,30.433358072483962,10.344944684347633,13.754725773410925,9.239665914660424,0,0,0,0,1
240,240.0,6,28.328139335910834,30.488913628039523,10.298520788196825,13.70880566901226,9.188755777856056,0,0,0,0,1
242,240.0,6,28.383694891466394,30.54446918359508,10.252096892046016,13.662885564613589,9.137845641051683,0,0,0,0,1
244,240.0,6,28.43925044702195,30.600024739150637,10.205672995895204,13.616965460214919,9.086935504247311,0,0,0,0,1
246,240.0,6,28.494806002577512,30.655580294706198,10.159249099744393,13.57104535581625,9.036025367442939,0,0,0,0,1
248,240.0,6,28.55036155813307,30.711135850261755,10.112825203593582,13.525125251417577,8.985115230638566,0,0,0,0,1
250,240.0,6,28.605917113688623,30.766691405817316,10.066401307442769,13.479205147018908,8.934205093834194,0,0,0,0,1
252,240.0,6,28.66147266924418,30.822246961372873,10.01997741129196,13.433285042620238,8.88329495702982,0,0,0,0,1
254,240.0,6,28.71702822479974,30.877802516928433,9.973553515141148,13.387364938221566,8.83238482022545,0,0,0,0,1
256,240.0,6,28.772583780355298,30.93335807248399,9.927129618990337,13.341444833822896,8.781474683421076,0,0,0,0,1
258,240.0,6,28.82813933591086,30.988913628039544,9.880705722839526,13.295524729424226,8.730564546616701,0,0,0,0,1
260,240.0,6,28.883694891466416,31.0444691835951,9.834281826688713,13.24960462502556,8.679654409812331,0,0,0,0,1
262,240.0,6,28.939250447021976,31.100024739150662,9.787857930537903,13.20368452062689,8.628744273007957,0,0,0,0,1
264,240.0,6,28.994806002577533,31.15558029470622,9.741434034387092,13.15776441622822,8.577834136203585,0,0,0,0,1
266,240.0,6,29.05036155813309,31.21113585026178,9.695010138236281,13.111844311829552,8.526923999399212,0,0,0,0,1
268,240.0,6,29.10591711368865,31.266691405817337,9.64858624208547,13.065924207430882,8.47601386259484,0,0,0,0,1
270,240.0,6,29.16147266924421,31.322246961372898,9.602162345934657,13.020004103032216,8.425103725790468,0,0,0,0,1
272,240.0,6,29.21702822479977,31.377802516928455,9.555738449783847,12.974083998633546,8.374193588986095,0,0,0,0,1
274,240.0,6,29.272583780355326,31.433358072484012,9.509314553633036,12.928163894234876,8.323283452181721,0,0,0,0,1
276,240.0,6,29.328139335910887,31.488913628039573,9.462890657482225,12.882243789836206,8.27237331537735,0,0,0,0,1
278,240.0,6,29.383694891466444,31.54446918359513,9.416466761331414,12.836323685437536,8.221463178572977,0,0,0,0,1
280,240.0,6,29.439250447021998,31.60002473915069,9.3700428651806,12.79040358103887,8.170553041768605,0,0,0,0,1
282,240.0,6,29.494806002577555,31.655580294706247,9.323618969029791,12.7444834766402,8.119642904964232,0,0,0,0,1
284,240.0,6,29.550361558133115,31.711135850261808,9.27719507287898,12.69856337224153,8.06873276815986,0,0,0,0,1
286,240.0,6,29.605917113688673,31.766691405817365,9.230771176728169,12.652643267842862,8.017822631355486,0,0,0,0,1
288,240.0,6,29.661472669244233,31.82224696137292,9.184347280577358,12.606723163444192,7.966912494551114,0,0,0,0,1
290,240.0,6,29.71702822479979,31.877802516928476,9.137923384426545,12.560803059045526,7.916002357746741,0,0,0,0,1
292,240.0,6,29.77258378035535,31.933358072484037,9.091499488275735,12.514882954646856,7.865092220942368,0,0,0,0,1
294,240.0,6,29.828139335910908,31.988913628039594,9.045075592124924,12.468962850248186,7.814182084137997,0,0,0,0,1
296,240.0,6,29.883694891466465,32.044469183595155,8.998651695974113,12.423042745849516,7.763271947333624,0,0,0,0,1
298,240.0,6,29.939250447022026,32.10002473915071,8.952227799823302,12.377122641450848,7.712361810529251,0,0,0,0,1
300,240.0,6,29.994806002577583,32.15558029470627,8.905803903672489,12.331202537052178,7.661451673724878,0,0,0,0,1
302,240.0,6,30.050361558133144,32.211135850261826,8.859380007521679,12.285282432653508,7.610541536920507,0,0,0,0,1
304,240.0,6,30.1059171136887,32.26669140581739,8.812956111370868,12.23936232825484,7.5596314001161335,0,0,0,0,1
306,240.0,6,30.16147266924426,32.32224696137295,8.766532215220057,12.193442223856172,7.508721263311761,0,0,0,0,1
308,240.0,6,30.21702822479982,32.377802516928504,8.720108319069245,12.147522119457504,7.457811126507388,0,0,0,0,1
310,240.0,6,30.272583780355372,32.43335807248406,8.673684422918432,12.101602015058834,7.406900989703017,0,0,0,0,1
312,240.0,6,30.32813933591093,32.488913628039626,8.627260526767623,12.055681910660164,7.3559908528986435,0,0,0,0,1
314,240.0,6,30.38369489146649,32.54446918359518,8.580836630616812,12.009761806261496,7.305080716094271,0,0,0,0,1
316,240.0,6,30.439250447022047,32.60002473915074,8.534412734466,11.963841701862826,7.254170579289898,0,0,0,0,1
318,240.0,6,30.494806002577608,32.65558029470629,8.48798883831519,11.917921597464158,7.203260442485525,0,0,0,0,1
320,240.0,6,30.550361558133165,32.711135850261854,8.441564942164376,11.872001493065488,7.152350305681153,0,0,0,0,1
322,240.0,6,30.605917113688726,32.76669140581741,8.395141046013567,11.826081388666818,7.101440168876779,0,0,0,0,1
324,240.0,6,30.661472669244283,32.82224696137297,8.348717149862756,11.78016128426815,7.050530032072408,0,0,0,0,1
326,240.0,6,30.71702822479984,32.877802516928526,8.302293253711944,11.734241179869482,6.999619895268035,0,0,0,0,1
328,240.0,6,30.7725837803554,32.93335807248409,8.255869357561133,11.688321075470814,6.948709758463663,0,0,0,0,1
330,240.0,6,30.828139335910958,32.98891362803965,8.20944546141032,11.642400971072144,6.897799621659289,0,0,0,0,1
332,240.0,6,30.88369489146652,33.044469183595204,8.16302156525951,11.596480866673474,6.846889484854918,0,0,0,0,1
334,240.0,6,30.939250447022076,33.10002473915076,8.1165976691087,11.550560762274806,6.795979348050545,0,0,0,0,1
336,240.0,6,30.994806002577636,33.15558029470632,8.070173772957888,11.504640657876136,6.7450692112461725,0,0,0,0,1
338,240.0,6,31.050361558133194,33.21113585026188,8.023749876807077,11.458720553477468,6.694159074441799,0,0,0,0,1
340,240.0,6,31.105917113688747,33.26669140581744,7.977325980656265,11.412800449078798,6.643248937637428,0,0,0,0,1
342,240.0,6,31.161472669244304,33.322246961373,7.930902084505455,11.366880344680128,6.592338800833055,0,0,0,0,1
344,240.0,6,31.217028224799865,33.377802516928554,7.8844781883546435,11.32096024028146,6.5414286640286825,0,0,0,0,1
346,240.0,6,31.272583780355422,33.43335807248412,7.838054292203831,11.275040135882792,6.490518527224309,0,0,0,0,1
348,240.0,6,31.328139335910983,33.48891362803967,7.79163039605302,11.229120031484124,6.439608390419936,0,0,0,0,1
350,240.0,6,31.38369489146654,33.544469183595226,7.745206499902209,11.183199927085454,6.388698253615564,0,0,0,0,1
352,240.0,6,31.4392504470221,33.60002473915078,7.698782603751399,11.137279822686784,6.337788116811191,0,0,0,0,1
354,240.0,6,31.494806002577658,33.65558029470635,7.6523587076005875,11.091359718288116,6.286877980006819,0,0,0,0,1
356,240.0,6,31.550361558133215,33.711135850261904,7.605934811449775,11.045439613889446,6.235967843202447,0,0,0,0,1
358,240.0,6,31.605917113688776,33.76669140581746,7.559510915298964,10.999519509490778,6.185057706398074,0,0,0,0,1
360,240.0,6,31.661472669244333,33.82224696137302,7.513087019148158,10.953599405092113,6.134147569593706,0,0,0,0,1
362,240.0,6,31.717028224799893,33.87780251692858,7.466663122997347,10.907679300693445,6.083237432789333,0,0,0,0,1
364,240.0,6,31.77258378035545,33.93335807248414,7.420239226846535,10.861759196294775,6.0323272959849605,0,0,0,0,1
366,240.0,6,31.82813933591101,33.9889136280397,7.373815330695724,10.815839091896105,5.981417159180588,0,0,0,0,1
368,240.0,6,31.88369489146657,34.044469183595254,7.3273914345449125,10.769918987497437,5.930507022376216,0,0,0,0,1
370,240.0,6,31.939250447022122,34.10002473915081,7.280967538394102,10.723998883098767,5.879596885571843,0,0,0,0,1
372,240.0,6,31.99480600257768,34.155580294706375,7.234543642243291,10.6780787787001,5.8286867487674705,0,0,0,0,1
374,240.0,6,32.05036155813324,34.21113585026193,7.188119746092479,10.63215867430143,5.777776611963097,0,0,0,0,1
376,240.0,6,32.1059171136888,34.26669140581749,7.141695849941668,10.58623856990276,5.726866475158725,0,0,0,0,1
378,240.0,6,32.161472669244354,34.32224696137304,7.095271953790856,10.540318465504091,5.675956338354352,0,0,0,0,1
380,240.0,6,32.21702822479992,34.377802516928604,7.048848057640046,10.494398361105423,5.62504620154998,0,0,0,0,1
382,240.0,6,32.272583780355475,34.43335807248416,7.002424161489235,10.448478256706755,5.574136064745607,0,0,0,0,1
384,240.0,6,32.32813933591103,34.48891362803972,6.956000265338423,10.402558152308085,5.523225927941235,0,0,0,0,1
386,240.0,6,32.38369489146659,34.544469183595275,6.9095763691876115,10.356638047909415,5.472315791136862,0,0,0,0,1
388,240.0,6,32.43925044702215,34.60002473915084,6.8631524730368,10.310717943510747,5.4214056543324896,0,0,0,0,1
390,240.0,6,32.49480600257771,34.6555802947064,6.81672857688599,10.264797839112077,5.370495517528117,0,0,0,0,1
392,240.0,6,32.55036155813327,34.711135850261954,6.770304680735179,10.21887773471341,5.319585380723744,0,0,0,0,1
394,240.0,6,32.605917113688825,34.76669140581751,6.723880784584367,10.17295763031474,5.268675243919372,0,0,0,0,1
396,240.0,6,32.66147266924438,34.82224696137307,6.6774568884335554,10.12703752591607,5.2177651071149995,0,0,0,0,1
398,240.0,6,32.71702822479995,34.87780251692863,6.631032992282744,10.081117421517401,5.166854970310627,0,0,0,0,1
400,240.0,6,32.7725837803555,34.93335807248419,6.584609096131934,10.035197317118733,5.115944833506254,0,0,0,0,1
402,240.0,6,32.828139335911054,34.98891362803975,6.538185199981123,9.989277212720065,5.065034696701882,0,0,0,0,1
404,240.0,6,32.88369489146661,35.044469183595304,6.491761303830311,9.943357108321395,5.014124559897509,0,0,0,0,1
406,240.0,6,32.939250447022175,35.10002473915087,6.445337407679499,9.897437003922725,4.963214423093136,0,0,0,0,1
408,240.0,6,32.99480600257773,35.15558029470642,6.398913511528688,9.851516899524057,4.912304286288763,0,0,0,0,1
410,240.0,6,33.05036155813329,35.211135850261975,6.352489615377878,9.805596795125387,4.861394149484391,0,0,0,0,1
412,240.0,6,33.10591711368885,35.26669140581753,6.306065719227067,9.75967669072672,4.810484012680019,0,0,0,0,1
414,240.0,6,33.161472669244404,35.3222469613731,6.2596418230762545,9.71375658632805,4.759573875875646,0,0,0,0,1
416,240.0,6,33.21702822479997,35.377802516928654,6.213217926925443,9.66783648192938,4.708663739071273,0,0,0,0,1
418,240.0,6,33.272583780355525,35.43335807248421,6.166794030774633,9.621916377530711,4.657753602266901,0,0,0,0,1
420,240.0,6,33.32813933591108,35.48891362803977,6.120370134623821,9.575996273132043,4.6068434654625285,0,0,0,0,1
422,240.0,6,33.38369489146664,35.544469183595325,6.07394623847301,9.530076168733375,4.555933328658155,0,0,0,0,1
424,240.0,6,33.439250447022204,35.60002473915089,6.027522342322198,9.484156064334705,4.505023191853783,0,0,0,0,1
426,240.0,6,33.49480600257776,35.655580294706446,5.981098446171387,9.438235959936035,4.454113055049411,0,0,0,0,1
428,240.0,6,33.55036155813332,35.711135850262,5.934674550020577,9.392315855537367,4.4032029182450385,0,0,0,0,1
430,240.0,6,33.60591711368887,35.76669140581756,5.888250653869765,9.346395751138697,4.352292781440665,0,0,0,0,1
432,240.0,6,33.66147266924443,35.822246961373125,5.8418267577189535,9.30047564674003,4.301382644636293,0,0,0,0,1
434,240.0,6,33.71702822479999,35.87780251692868,5.795402861568142,9.25455554234136,4.25047250783192,0,0,0,0,1
436,240.0,6,33.772583780355546,35.93335807248424,5.748978965417331,9.20863543794269,4.199562371027548,0,0,0,0,1
438,240.0,6,33.828139335911104,35.98891362803979,5.702555069266521,9.162715333544021,4.148652234223174,0,0,0,0,1
440,240.0,6,33.88369489146667,36.04446918359535,5.656131173115709,9.116795229145353,4.097742097418802,0,0,0,0,1
442,240.0,6,33.939250447022225,36.10002473915091,5.6097072769648975,9.070875124746685,4.04683196061443,0,0,0,0,1
444,240.0,6,33.99480600257778,36.15558029470647,5.563283380814086,9.024955020348015,3.995921823810057,0,0,0,0,1
446,240.0,6,34.05036155813334,36.211135850262025,5.516859484663275,8.979034915949345,3.945011687005685,0,0,0,0,1
448,240.0,6,34.105917113688896,36.26669140581759,5.470435588512465,8.933114811550677,3.894101550201312,0,0,0,0,1
450,240.0,6,34.16147266924446,36.322246961373146,5.424011692361653,8.887194707152007,3.8431914133969394,0,0,0,0,1
452,240.0,6,34.21702822480002,36.3778025169287,5.377587796210841,8.841274602753339,3.792281276592567,0,0,0,0,1
454,240.0,6,34.272583780355575,36.43335807248426,5.33116390006003,8.79535449835467,3.7413711397881944,0,0,0,0,1
456,240.0,6,34.32813933591113,36.48891362803982,5.284740003909219,8.749434393956,3.690461002983822,0,0,0,0,1
458,240.0,6,34.383694891466696,36.54446918359538,5.238316107758409,8.703514289557331,3.6395508661794493,0,0,0,0,1
460,240.0,6,34.439250447022246,36.60002473915094,5.1918922116075965,8.657594185158663,3.588640729375077,0,0,0,0,1
462,240.0,6,34.4948060025778,36.655580294706496,5.145468315456785,8.611674080759995,3.5377305925707043,0,0,0,0,1
464,240.0,6,34.55036155813336,36.71113585026205,5.099044419305974,8.565753976361325,3.486820455766331,0,0,0,0,1
466,240.0,6,34.605917113688925,36.76669140581762,5.052620523155163,8.519833871962655,3.4359103189619584,0,0,0,0,1
468,240.0,6,34.66147266924448,36.82224696137317,5.0061966270043525,8.473913767563987,3.385000182157586,0,0,0,0,1
470,240.0,6,34.71702822480004,36.877802516928725,4.95977273085354,8.427993663165317,3.3340900453532134,0,0,0,0,1
472,240.0,6,34.772583780355596,36.93335807248428,4.913348834702729,8.382073558766649,3.2831799085488416,0,0,0,0,1
474,240.0,6,34.82813933591116,36.988913628039846,4.866924938551918,8.33615345436798,3.2322697717444693,0,0,0,0,1
